horizon,secid,model,rows,first_date,last_date,cost_bps,min_signal_bps,exposure,entries,strategy_total_return,strategy_annual_return,strategy_volatility,strategy_sharpe,strategy_max_drawdown,strategy_hit_rate,buy_hold_total_return,buy_hold_annual_return,buy_hold_volatility,buy_hold_sharpe,buy_hold_max_drawdown,buy_hold_hit_rate
5,RTSI,LSTMRegressor,121,2024-01-03,2026-05-14,0.0,25.0,0.4793388429752066,20,0.5679454832408628,0.2060380066962999,0.19668594429633468,1.0498663187728023,-0.22256076188138652,0.2809917355371901,0.10482322902883401,0.04239591823905209,0.2938878483363203,0.28618967097429737,-0.3961797192924168,0.512396694214876
5,RTSI,LastDailyReturn,121,2024-01-03,2026-05-14,0.0,25.0,0.371900826446281,24,0.26659193283693594,0.10344619569583546,0.12339496922935743,0.8602480604604228,-0.16107722169171945,0.2231404958677686,0.10482322902883401,0.04239591823905209,0.2938878483363203,0.28618967097429737,-0.3961797192924168,0.512396694214876
5,RTSI,LastHorizonReturn,121,2024-01-03,2026-05-14,0.0,25.0,0.48760330578512395,28,0.0676997591310744,0.02766103891102034,0.20033784186002443,0.23486093249897516,-0.22265671072230053,0.2727272727272727,0.10482322902883401,0.04239591823905209,0.2938878483363203,0.28618967097429737,-0.3961797192924168,0.512396694214876
5,RTSI,NaivePrice,121,2024-01-03,2026-05-14,0.0,25.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.10482322902883401,0.04239591823905209,0.2938878483363203,0.28618967097429737,-0.3961797192924168,0.512396694214876
5,RTSI,PDT_direction_median_return,121,2024-01-03,2026-05-14,0.0,25.0,0.5950413223140496,28,-0.06641177682775112,-0.02821800987727241,0.2316409222198247,-0.008815442436645313,-0.28040064341034443,0.2644628099173554,0.10482322902883401,0.04239591823905209,0.2938878483363203,0.28618967097429737,-0.3961797192924168,0.512396694214876
5,RTSI,XGBoostRegressor,121,2024-01-03,2026-05-14,0.0,25.0,0.18181818181818182,8,0.031707564070009076,0.013086952484791636,0.16867263732742674,0.15929999970002515,-0.17012870277339776,0.09090909090909091,0.10482322902883401,0.04239591823905209,0.2938878483363203,0.28618967097429737,-0.3961797192924168,0.512396694214876
1,IMOEX,LSTMRegressor,609,2024-01-03,2026-05-26,0.0,50.0,0.006568144499178982,4,0.03451192067975706,0.014138915113211192,0.02878766882635976,0.5019197120377363,-0.018879080644488844,0.003284072249589491,-0.17250809045979199,-0.07536312461681516,0.21173091607109928,-0.2646581088790746,-0.3211808480563315,0.5123152709359606
1,IMOEX,LastDailyReturn,609,2024-01-03,2026-05-26,0.0,50.0,0.2955665024630542,121,0.0030652114910951767,0.0012672256906209878,0.1106094017000829,0.06686661473188303,-0.170329993319577,0.15763546798029557,-0.17250809045979199,-0.07536312461681516,0.21173091607109928,-0.2646581088790746,-0.3211808480563315,0.5123152709359606
1,IMOEX,NaivePrice,609,2024-01-03,2026-05-26,0.0,50.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17250809045979199,-0.07536312461681516,0.21173091607109928,-0.2646581088790746,-0.3211808480563315,0.5123152709359606
1,IMOEX,PDT_direction_median_return,609,2024-01-03,2026-05-26,0.0,50.0,1.0,1,-0.17250809045979199,-0.07536312461681516,0.21173091607109928,-0.2646581088790746,-0.3211808480563315,0.5123152709359606,-0.17250809045979199,-0.07536312461681516,0.21173091607109928,-0.2646581088790746,-0.3211808480563315,0.5123152709359606
1,IMOEX,XGBoostRegressor,609,2024-01-03,2026-05-26,0.0,50.0,0.0049261083743842365,3,0.06379138578366716,0.02591887889885447,0.02920247802499192,0.8905235695079637,0.0,0.0049261083743842365,-0.17250809045979199,-0.07536312461681516,0.21173091607109928,-0.2646581088790746,-0.3211808480563315,0.5123152709359606
1,RTSI,LSTMRegressor,609,2024-01-03,2026-05-26,0.0,50.0,0.003284072249589491,2,-0.013177541175580787,-0.00547398436681612,0.018683710552934784,-0.28432674901909005,-0.025931511384117423,0.0016420361247947454,0.07243230147046464,0.029358960876686435,0.2539567896699732,0.23991680088175577,-0.40028220848770735,0.5188834154351396
1,RTSI,LastDailyReturn,609,2024-01-03,2026-05-26,0.0,50.0,0.361247947454844,131,0.6412809945150832,0.22755572697037207,0.14930746197758243,1.4474077986757037,-0.10418968919384519,0.20689655172413793,0.07243230147046464,0.029358960876686435,0.2539567896699732,0.23991680088175577,-0.40028220848770735,0.5188834154351396
1,RTSI,NaivePrice,609,2024-01-03,2026-05-26,0.0,50.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.07243230147046464,0.029358960876686435,0.2539567896699732,0.23991680088175577,-0.40028220848770735,0.5188834154351396
1,RTSI,PDT_direction_median_return,609,2024-01-03,2026-05-26,0.0,50.0,0.5566502463054187,118,0.4294405877858851,0.15932891004232919,0.1922714731402797,0.8638774367407469,-0.19050667874558636,0.31198686371100165,0.07243230147046464,0.029358960876686435,0.2539567896699732,0.23991680088175577,-0.40028220848770735,0.5188834154351396
1,RTSI,XGBoostRegressor,609,2024-01-03,2026-05-26,0.0,50.0,0.0016420361247947454,1,0.004175789250653317,0.001725802591653114,0.0026839433156692813,0.6437963064592139,0.0,0.0016420361247947454,0.07243230147046464,0.029358960876686435,0.2539567896699732,0.23991680088175577,-0.40028220848770735,0.5188834154351396
5,IMOEX,LSTMRegressor,121,2024-01-03,2026-05-14,0.0,50.0,0.256198347107438,12,0.2704176624350201,0.10483324413609507,0.13274712759245372,0.81567736002534,-0.13117327637277254,0.1322314049586777,-0.14885168182529362,-0.06492776862985916,0.24221124849662165,-0.15639023378622263,-0.3151160512607739,0.5206611570247934
