secid,date,future_date,close,future_close,future_return,target_up,horizon,model,predicted_return,predicted_close,predicted_up,position,position_change,transaction_cost,strategy_return,buy_hold_return,strategy_equity,buy_hold_equity,cost_bps
IMOEX,2025-01-08,2025-01-09,2840.79,2773.12,-0.0238208385695528,0,1,LastDailyReturn,0.0087101332973518,2865.533659569784,1,1,1,0.0005,-0.0243208385695528,-0.0238208385695528,1.3293575861071596,0.885915731431882,5.0
IMOEX,2025-01-09,2025-01-10,2773.12,2824.59,0.0185603219478422,1,1,LastDailyReturn,-0.0238208385695528,2707.0619561460016,0,0,1,0.0005,-0.0005,0.0185603219478422,1.328692907314106,0.9023586126259159,5.0
IMOEX,2025-01-10,2025-01-13,2824.59,2866.11,0.0146994785083853,1,1,LastDailyReturn,0.0185603219478422,2877.015299770656,1,1,1,0.0005,0.014199478508385299,0.0146994785083853,1.3475596536957566,0.915622813659067,5.0
IMOEX,2025-01-13,2025-01-14,2866.11,2859.51,-0.0023027727477311,0,1,LastDailyReturn,0.0146994785083853,2908.240322347669,1,1,0,0.0,-0.0023027727477311,-0.0023027727477311,1.3444565300492841,0.913514342396572,5.0
IMOEX,2025-01-14,2025-01-15,2859.51,2842.96,-0.0057877048865015,0,1,LastDailyReturn,-0.0023027727477311,2852.925198300136,0,0,1,0.0005,-0.0005,-0.0057877048865015,1.3437843017842594,0.9082271909731942,5.0
IMOEX,2025-01-15,2025-01-16,2842.96,2911.29,0.0240348087908377,1,1,LastDailyReturn,-0.0057877048865015,2826.505786515872,0,0,0,0.0,0.0,0.0240348087908377,1.3437843017842594,0.9300562578468745,5.0
IMOEX,2025-01-16,2025-01-17,2911.29,2945.52,0.0117576744329832,1,1,LastDailyReturn,0.0240348087908377,2981.262298484678,1,1,1,0.0005,0.0112576744329832,0.0117576744329832,1.3589121879619004,0.9409915565309968,5.0
IMOEX,2025-01-17,2025-01-20,2945.52,2929.55,-0.0054217930959558,0,1,LastDailyReturn,0.0117576744329832,2980.1524651958407,1,1,0,0.0,-0.0054217930959558,-0.0054217930959558,1.3515444472431983,0.9358896950064443,5.0
IMOEX,2025-01-20,2025-01-21,2929.55,2934.71,0.001761362666621,1,1,LastDailyReturn,-0.0054217930959558,2913.666586035743,0,0,1,0.0005,-0.0005,0.001761362666621,1.3508686750195769,0.937538136175304,5.0
IMOEX,2025-01-21,2025-01-22,2934.71,2972.62,0.0129178010774488,1,1,LastDailyReturn,0.001761362666621,2939.8790886313595,1,1,1,0.0005,0.0124178010774488,0.0129178010774488,1.3676434935077266,0.9496490673209388,5.0
IMOEX,2025-01-22,2025-01-23,2972.62,2926.1,-0.0156494943854242,0,1,LastDailyReturn,0.0129178010774488,3011.019713838846,1,1,0,0.0,-0.0156494943854242,-0.0156494943854242,1.3462405643348156,0.9347875395737765,5.0
IMOEX,2025-01-23,2025-01-24,2926.1,2947.94,0.0074638597450531,1,1,LastDailyReturn,-0.0156494943854242,2880.30801447881,0,0,1,0.0005,-0.0005,0.0074638597450531,1.3455674440526484,0.9417646626605785,5.0
IMOEX,2025-01-24,2025-01-27,2947.94,2891.39,-0.0191828870329789,0,1,LastDailyReturn,0.0074638597450531,2969.943010696832,1,1,1,0.0005,-0.0196828870329789,-0.0191828870329789,1.319082792056106,0.9236988975251091,5.0
IMOEX,2025-01-27,2025-01-28,2891.39,2931.97,0.0140347722029887,1,1,LastDailyReturn,-0.0191828870329789,2835.924792261715,0,0,1,0.0005,-0.0005,0.0140347722029887,1.318423250660078,0.936662801136026,5.0
IMOEX,2025-01-28,2025-01-29,2931.97,2950.68,0.0063813749799623,1,1,LastDailyReturn,0.0140347722029887,2973.119531055997,1,1,1,0.0005,0.0058813749799623005,0.0063813749799623,1.3261773921795106,0.9426399976998568,5.0
IMOEX,2025-01-29,2025-01-30,2950.68,2967.47,0.00569021378123,1,1,LastDailyReturn,0.0063813749799623,2969.5093955258753,1,1,0,0.0,0.00569021378123,0.00569021378123,1.3337236250528461,0.9480038208055072,5.0
IMOEX,2025-01-30,2025-01-31,2967.47,2948.1,-0.0065274459387962,0,1,LastDailyReturn,0.00569021378123,2984.3555386893863,1,1,0,0.0,-0.0065274459387962,-0.0065274459387962,1.3250178161930184,0.941815777115427,5.0
IMOEX,2025-01-31,2025-02-03,2948.1,2926.17,-0.007438689325328,0,1,LastDailyReturn,-0.0065274459387962,2928.856436627835,0,0,1,0.0005,-0.0005,-0.007438689325328,1.324355307284922,0.9348099021477729,5.0
IMOEX,2025-02-03,2025-02-04,2926.17,2917.71,-0.0028911512318149,0,1,LastDailyReturn,-0.007438689325328,2904.4031304569053,0,0,0,0.0,-0.0,-0.0028911512318149,1.324355307284922,0.9321072253476655,5.0
IMOEX,2025-02-04,2025-02-05,2917.71,2930.56,0.0044041388623268,1,1,LastDailyReturn,-0.0028911512318149,2909.274459139421,0,0,0,0.0,0.0,0.0044041388623268,1.324355307284922,0.9362123550026749,5.0
IMOEX,2025-02-05,2025-02-06,2930.56,2970.12,0.0134991264468224,1,1,LastDailyReturn,0.0044041388623268,2943.4665931843806,1,1,1,0.0005,0.0129991264468224,0.0134991264468224,1.3415707693848389,0.9488504039639334,5.0
IMOEX,2025-02-06,2025-02-07,2970.12,2966.53,-0.0012087053721734,0,1,LastDailyReturn,0.0134991264468224,3010.214025442236,1,1,0,0.0,-0.0012087053721734,-0.0012087053721734,1.3399492055887325,0.9477035233832732,5.0
IMOEX,2025-02-07,2025-02-10,2966.53,3012.39,0.0154591391288811,1,1,LastDailyReturn,-0.0012087053721734,2962.9443392522867,0,0,1,0.0005,-0.0005,0.0154591391288811,1.3392792309859383,0.9623542040041861,5.0
IMOEX,2025-02-10,2025-02-11,3012.39,3018.02,0.001868947911791,1,1,LastDailyReturn,0.0154591391288811,3058.9589561204502,1,1,1,0.0005,0.001368947911791,0.001868947911791,1.3411126344925017,0.9641527938841631,5.0
IMOEX,2025-02-11,2025-02-12,3018.02,3025.63,0.0025215207321356,1,1,LastDailyReturn,0.001868947911791,3023.6605221767436,1,1,0,0.0,0.0025215207321356,0.0025215207321356,1.3444942778045037,0.9665839251428885,5.0
IMOEX,2025-02-12,2025-02-13,3025.63,3206.97,0.0599346251854984,1,1,LastDailyReturn,0.0025215207321356,3033.2591887727717,1,1,0,0.0,0.0599346251854984,0.0599346251854984,1.425076038408764,1.0245157704066554,5.0
IMOEX,2025-02-13,2025-02-14,3206.97,3185.0,-0.0068507033118487,0,1,LastDailyReturn,0.0599346251854984,3399.178544931138,1,1,0,0.0,-0.0068507033118487,-0.0068507033118487,1.4153132652728009,1.0174971168252893,5.0
IMOEX,2025-02-14,2025-02-17,3185.0,3308.41,0.0387472527472527,1,1,LastDailyReturn,-0.0068507033118487,3163.180509951762,0,0,1,0.0005,-0.0005,0.0387472527472527,1.4146056086401646,1.05692233478052,5.0
IMOEX,2025-02-17,2025-02-18,3308.41,3258.76,-0.0150072089009523,0,1,LastDailyReturn,0.0387472527472527,3436.6017984615382,1,1,1,0.0005,-0.0155072089009523,-0.0150072089009523,1.392669023954523,1.0410608805103865,5.0
IMOEX,2025-02-18,2025-02-19,3258.76,3270.64,0.003645558433269,1,1,LastDailyReturn,-0.0150072089009523,3209.855107921933,0,0,1,0.0005,-0.0005,0.003645558433269,1.3919726894425457,1.0448561287828777,5.0
IMOEX,2025-02-19,2025-02-20,3270.64,3292.62,0.0067203972311229,1,1,LastDailyReturn,0.003645558433269,3282.5633092341873,1,1,1,0.0005,0.006220397231122899,0.0067203972311229,1.400631312505753,1.051877977017672,5.0
IMOEX,2025-02-20,2025-02-21,3292.62,3283.29,-0.0028336097089854,0,1,LastDailyReturn,0.0067203972311229,3314.74771433114,1,1,0,0.0,-0.0028336097089854,-0.0028336097089854,1.3966624700199277,1.0488973653693268,5.0
IMOEX,2025-02-21,2025-02-24,3283.29,3303.63,0.0061950056193635,1,1,LastDailyReturn,-0.0028336097089854,3273.9864375785855,0,0,1,0.0005,-0.0005,0.0061950056193635,1.3959641387849178,1.0553952904419255,5.0
IMOEX,2025-02-24,2025-02-25,3303.63,3326.14,0.0068137170324762,1,1,LastDailyReturn,0.0061950056193635,3324.0960064142982,1,1,1,0.0005,0.0063137170324762005,0.0068137170324762,1.4047778613446902,1.0625864553084048,5.0
IMOEX,2025-02-25,2025-02-26,3326.14,3276.0,-0.0150745308375473,0,1,LastDailyReturn,0.0068137170324762,3348.8033767704005,1,1,0,0.0,-0.0150745308375473,-0.0150745308375473,1.3836014941539458,1.0465684630202983,5.0
IMOEX,2025-02-26,2025-02-27,3276.0,3232.65,-0.0132326007326006,0,1,LastDailyReturn,-0.0150745308375473,3226.615836976195,0,0,1,0.0005,-0.0005,-0.0132326007326006,1.382909693406869,1.0327196404098191,5.0
IMOEX,2025-02-27,2025-02-28,3232.65,3200.48,-0.0099515877066802,0,1,LastDailyReturn,-0.0132326007326006,3189.873633241759,0,0,0,0.0,-0.0,-0.0099515877066802,1.382909693406869,1.0224424403318695,5.0
IMOEX,2025-02-28,2025-03-03,3200.48,3145.73,-0.0171068089786532,0,1,LastDailyReturn,-0.0099515877066802,3168.630142576524,0,0,0,0.0,-0.0,-0.0171068089786532,1.382909693406869,1.0049517128134442,5.0
IMOEX,2025-03-03,2025-03-04,3145.73,3241.63,0.0304857695987894,1,1,LastDailyReturn,-0.0171068089786532,3091.916597791582,0,0,0,0.0,0.0,0.0304857695987894,1.382909693406869,1.0355884391881838,5.0
IMOEX,2025-03-04,2025-03-05,3241.63,3263.62,0.006783624287781,1,1,LastDailyReturn,0.0304857695987894,3340.453585304524,1,1,1,0.0005,0.006283624287781,0.006783624287781,1.3915993783441682,1.042613482076406,5.0
IMOEX,2025-03-05,2025-03-06,3263.62,3207.7,-0.0171343477488188,0,1,LastDailyReturn,0.006783624287781,3285.759171898088,1,1,0,0.0,-0.0171343477488188,-0.0171343477488188,1.3677552306685792,1.0247489801069019,5.0
IMOEX,2025-03-06,2025-03-07,3207.7,3166.88,-0.0127256289553261,0,1,LastDailyReturn,-0.0171343477488188,3152.7381527261136,0,0,1,0.0005,-0.0005,-0.0127256289553261,1.367071353053245,1.0117084048137126,5.0
IMOEX,2025-03-07,2025-03-10,3166.88,3200.81,0.0107140150558278,1,1,LastDailyReturn,-0.0127256289553261,3126.5794601739567,0,0,0,0.0,0.0,0.0107140150558278,1.367071353053245,1.0225478638949943,5.0
IMOEX,2025-03-10,2025-03-11,3200.81,3200.95,4.373892858366979e-05,1,1,LastDailyReturn,0.0107140150558278,3235.103526530844,1,1,1,0.0005,-0.0004562610714163302,4.373892858366979e-05,1.3664476116129984,1.0225925890429866,5.0
IMOEX,2025-03-11,2025-03-12,3200.95,3183.97,-0.0053046751745575,0,1,LastDailyReturn,4.373892858366979e-05,3201.0900061234497,1,1,0,0.0,-0.0053046751745575,-0.0053046751745575,1.3591990508903415,1.0171680675222037,5.0
IMOEX,2025-03-12,2025-03-13,3183.97,3121.57,-0.0195981746059163,0,1,LastDailyReturn,-0.0053046751745575,3167.080073384464,0,0,1,0.0005,-0.0005,-0.0195981746059163,1.3585194513648964,0.9972334301313411,5.0
IMOEX,2025-03-13,2025-03-14,3121.57,3195.08,0.0235490474344639,1,1,LastDailyReturn,-0.0195981746059163,3060.39292609541,0,0,0,0.0,0.0,0.0235490474344639,1.3585194513648964,1.0207173274807373,5.0
IMOEX,2025-03-14,2025-03-17,3195.08,3245.19,0.0156834883633587,1,1,LastDailyReturn,0.0235490474344639,3270.321090476907,1,1,1,0.0005,0.0151834883633587,0.0156834883633587,1.3791465156460916,1.03672573580856,5.0
IMOEX,2025-03-17,2025-03-18,3245.19,3257.49,0.0037902249174932,1,1,LastDailyReturn,0.0156834883633587,3296.0858996018883,1,1,0,0.0,0.0037902249174932,0.0037902249174932,1.3843737911345675,1.0406551595250282,5.0
IMOEX,2025-03-18,2025-03-19,3257.49,3229.79,-0.0085034796729996,0,1,LastDailyReturn,0.0037902249174932,3269.836619766485,1,1,0,0.0,-0.0085034796729996,-0.0085034796729996,1.3726017967418214,1.031805969529405,5.0
IMOEX,2025-03-19,2025-03-20,3229.79,3223.14,-0.0020589573935148,0,1,LastDailyReturn,-0.0085034796729996,3202.3255463869427,0,0,1,0.0005,-0.0005,-0.0020589573935148,1.3719154958434505,1.0296815249997697,5.0
IMOEX,2025-03-20,2025-03-21,3223.14,3191.61,-0.0097823861203669,0,1,LastDailyReturn,-0.0020589573935148,3216.503692066666,0,0,0,0.0,-0.0,-0.0097823861203669,1.3719154958434505,1.0196087827412137,5.0
IMOEX,2025-03-21,2025-03-24,3191.61,3178.66,-0.0040575132926642,0,1,LastDailyReturn,-0.0097823861203669,3160.388438634376,0,0,0,0.0,-0.0,-0.0040575132926642,1.3719154958434505,1.015471706551924,5.0
IMOEX,2025-03-24,2025-03-25,3178.66,3164.62,-0.0044169555724739,0,1,LastDailyReturn,-0.0040575132926642,3165.7625447971395,0,0,0,0.0,-0.0,-0.0044169555724739,1.3719154958434505,1.01098641313898,5.0
IMOEX,2025-03-25,2025-03-26,3164.62,3146.31,-0.0057858447459726,0,1,LastDailyReturn,-0.0044169555724739,3150.6420140562377,0,0,0,0.0,-0.0,-0.0057858447459726,1.3719154958434505,1.0051370027122704,5.0
IMOEX,2025-03-26,2025-03-27,3146.31,3083.99,-0.0198073298562443,0,1,LastDailyReturn,-0.0057858447459726,3128.105938817299,0,0,0,0.0,-0.0,-0.0198073298562443,1.3719154958434505,0.9852279225488316,5.0
IMOEX,2025-03-27,2025-03-28,3083.99,3025.65,-0.0189170522602212,0,1,LastDailyReturn,-0.0198073298562443,3022.904392796641,0,0,0,0.0,-0.0,-0.0189170522602212,1.3719154958434505,0.9665903144497462,5.0
IMOEX,2025-03-28,2025-03-31,3025.65,3013.36,-0.0040619371044238,0,1,LastDailyReturn,-0.0189170522602212,2968.413620828862,0,0,0,0.0,-0.0,-0.0040619371044238,1.3719154958434505,0.9626640853867061,5.0
IMOEX,2025-03-31,2025-04-01,3013.36,2964.43,-0.0162376881620517,0,1,LastDailyReturn,-0.0040619371044238,3001.1199212070137,0,0,0,0.0,-0.0,-0.0162376881620517,1.3719154958434505,0.94703264616339,5.0
IMOEX,2025-04-01,2025-04-02,2964.43,2926.39,-0.0128321464834723,0,1,LastDailyReturn,-0.0162376881620517,2916.2945100817687,0,0,0,0.0,-0.0,-0.0128321464834723,1.3719154958434505,0.934880184523191,5.0
IMOEX,2025-04-02,2025-04-03,2926.39,2859.58,-0.022830176428979,0,1,LastDailyReturn,-0.0128321464834723,2888.838134852231,0,0,0,0.0,-0.0,-0.022830176428979,1.3719154958434505,0.9135367049705702,5.0
IMOEX,2025-04-03,2025-04-04,2859.58,2781.97,-0.0271403492820624,0,1,LastDailyReturn,-0.022830176428979,2794.2952840872204,0,0,0,0.0,-0.0,-0.0271403492820624,1.3719154958434505,0.8887429997156845,5.0
IMOEX,2025-04-04,2025-04-07,2781.97,2729.89,-0.0187205469505422,0,1,LastDailyReturn,-0.0271403492820624,2706.466362507781,0,0,0,0.0,-0.0,-0.0187205469505422,1.3719154958434505,0.8721052446625414,5.0
IMOEX,2025-04-07,2025-04-08,2729.89,2746.41,0.0060515258856583,1,1,LastDailyReturn,-0.0187205469505422,2678.7849660851844,0,0,0,0.0,0.0,0.0060515258856583,1.3719154958434505,0.8773828121256352,5.0
IMOEX,2025-04-08,2025-04-09,2746.41,2650.69,-0.0348527714361657,0,1,LastDailyReturn,0.0060515258856583,2763.0299712076308,1,1,1,0.0005,-0.0353527714361657,-0.0348527714361657,1.323414480889163,0.8468035895126,5.0
IMOEX,2025-04-09,2025-04-10,2650.69,2764.28,0.0428529929942769,1,1,LastDailyReturn,-0.0348527714361657,2558.30610728187,0,0,1,0.0005,-0.0005,0.0428529929942769,1.3227527736487186,0.883091657801512,5.0
IMOEX,2025-04-10,2025-04-11,2764.28,2829.92,0.0237457855210037,1,1,LastDailyReturn,0.0428529929942769,2882.73767147422,1,1,1,0.0005,0.0232457855210037,0.0237457855210037,1.3535012009222696,0.9040613629030543,5.0
IMOEX,2025-04-11,2025-04-14,2829.92,2819.69,-0.0036149431786057,0,1,LastDailyReturn,0.0237457855210037,2897.1186733615987,1,1,0,0.0,-0.0036149431786057,-0.0036149431786057,1.348608370988761,0.9007932324461869,5.0
IMOEX,2025-04-14,2025-04-15,2819.69,2805.55,-0.0050147356624309,0,1,LastDailyReturn,-0.0036149431786057,2809.4969808687174,0,0,1,0.0005,-0.0005,-0.0050147356624309,1.3479340668032667,0.8962759924989626,5.0
IMOEX,2025-04-15,2025-04-16,2805.55,2861.83,0.0200602377430449,1,1,LastDailyReturn,-0.0050147356624309,2791.480908362267,0,0,0,0.0,0.0,0.0200602377430449,1.3479340668032667,0.9142555019918754,5.0
IMOEX,2025-04-16,2025-04-17,2861.83,2865.32,0.001219499411216,1,1,LastDailyReturn,0.0200602377430449,2919.2389901801785,1,1,1,0.0005,0.000719499411216,0.001219499411216,1.3489039045706896,0.9153704360382555,5.0
IMOEX,2025-04-17,2025-04-18,2865.32,2872.77,0.0026000586321945,1,1,LastDailyReturn,0.001219499411216,2868.8142560529454,1,1,0,0.0,0.0026000586321945,0.0026000586321945,1.3524111338117697,0.9177504528421325,5.0
IMOEX,2025-04-18,2025-04-21,2872.77,2922.46,0.0172968946347951,1,1,LastDailyReturn,0.0026000586321945,2880.2393704368096,1,1,0,0.0,0.0172968946347951,0.0172968946347951,1.3758036466962356,0.9336246857259783,5.0
IMOEX,2025-04-21,2025-04-22,2922.46,2954.49,0.010959944704119,1,1,LastDailyReturn,0.0172968946347951,2973.0094826944032,1,1,0,0.0,0.010959944704119,0.010959944704119,1.3908823785877518,0.9438571606559356,5.0
IMOEX,2025-04-22,2025-04-23,2954.49,2943.23,-0.0038111484554016,0,1,LastDailyReturn,0.010959944704119,2986.8710470288725,1,1,0,0.0,-0.0038111484554016,-0.0038111484554016,1.3855815193589518,0.940259980895982,5.0
IMOEX,2025-04-23,2025-04-24,2943.23,2944.43,0.0004077153331543,1,1,LastDailyReturn,-0.0038111484554016,2932.0129135316083,0,0,1,0.0005,-0.0005,0.0004077153331543,1.3848887285992724,0.9406433393073447,5.0
IMOEX,2025-04-24,2025-04-25,2944.43,3006.14,0.0209582160214369,1,1,LastDailyReturn,0.0004077153331543,2945.6304892583994,1,1,1,0.0005,0.0204582160214369,0.0209582160214369,1.4132210813746093,0.9603575456116739,5.0
IMOEX,2025-04-25,2025-04-28,3006.14,3034.3,0.0093674945278663,1,1,LastDailyReturn,0.0209582160214369,3069.1433315106824,1,1,0,0.0,0.0093674945278663,0.0093674945278663,1.4264594221210514,0.9693536896649864,5.0
IMOEX,2025-04-28,2025-04-29,3034.3,2957.66,-0.0252578848498831,0,1,LastDailyReturn,0.0093674945278663,3062.723788645905,1,1,0,0.0,-0.0252578848498831,-0.0252578848498831,1.390430074294087,0.9448698657926188,5.0
IMOEX,2025-04-29,2025-04-30,2957.66,2918.47,-0.0132503397956492,0,1,LastDailyReturn,-0.0252578848498831,2882.9557642948944,0,0,1,0.0005,-0.0005,-0.0132503397956492,1.38973485925694,0.9323500190081971,5.0
IMOEX,2025-04-30,2025-05-02,2918.47,2836.7,-0.0280181053771325,0,1,LastDailyReturn,-0.0132503397956492,2879.799280816592,0,0,0,0.0,-0.0,-0.0280181053771325,1.38973485925694,0.9062273379272541,5.0
IMOEX,2025-05-02,2025-05-05,2836.7,2738.8,-0.0345119328797545,0,1,LastDailyReturn,-0.0280181053771325,2757.2210404766884,0,0,0,0.0,-0.0,-0.0345119328797545,1.38973485925694,0.8749516808669101,5.0
IMOEX,2025-05-05,2025-05-06,2738.8,2820.07,0.0296735796699283,1,1,LastDailyReturn,-0.0345119328797545,2644.2787182289285,0,0,0,0.0,0.0,0.0296735796699283,1.38973485925694,0.900914629276452,5.0
IMOEX,2025-05-06,2025-05-07,2820.07,2833.09,0.0046169066725294,1,1,LastDailyReturn,0.0296735796699283,2903.751571819775,1,1,1,0.0005,0.0041169066725294,0.0046169066725294,1.395456267972062,0.9050740680397379,5.0
IMOEX,2025-05-07,2025-05-08,2833.09,2850.93,0.0062970113903899,1,1,LastDailyReturn,0.0046169066725294,2846.1701121248766,1,1,0,0.0,0.0062970113903899,0.0062970113903899,1.404243471986273,0.9107733297553307,5.0
IMOEX,2025-05-08,2025-05-12,2850.93,2930.17,0.0277944390076221,1,1,LastDailyReturn,0.0062970113903899,2868.882338683204,1,1,0,0.0,0.0277944390076221,0.0277944390076221,1.443273631520247,0.9360877635189842,5.0
IMOEX,2025-05-12,2025-05-13,2930.17,2935.53,0.001829245402144,1,1,LastDailyReturn,0.0277944390076221,3011.612431346964,1,1,0,0.0,0.001829245402144,0.001829245402144,1.4459137331747411,0.9378000977564045,5.0
IMOEX,2025-05-13,2025-05-14,2935.53,2924.21,-0.0038562031387858,0,1,LastDailyReturn,0.001829245402144,2940.899804755356,1,1,0,0.0,-0.0038562031387858,-0.0038562031387858,1.4403379960984593,0.9341837500758826,5.0
IMOEX,2025-05-14,2025-05-15,2924.21,2840.05,-0.0287804227466562,0,1,LastDailyReturn,-0.0038562031387858,2912.9336522195313,0,0,1,0.0005,-0.0005,-0.0287804227466562,1.43961782710041,0.9072975468256421,5.0
IMOEX,2025-05-15,2025-05-16,2840.05,2840.34,0.0001021108783296,1,1,LastDailyReturn,-0.0287804227466562,2758.3121603783593,0,0,0,0.0,0.0,0.0001021108783296,1.43961782710041,0.9073901917750549,5.0
IMOEX,2025-05-16,2025-05-19,2840.34,2882.63,0.0148890625770155,1,1,LastDailyReturn,0.0001021108783296,2840.630029612155,1,1,1,0.0005,0.014389062577015499,0.0148890625770155,1.460332578101545,0.9209003811221638,5.0
IMOEX,2025-05-19,2025-05-20,2882.63,2823.42,-0.0205402705168543,0,1,LastDailyReturn,0.0148890625770155,2925.549658456382,1,1,0,0.0,-0.0205402705168543,-0.0205402705168543,1.4303369519027642,0.9019848381748403,5.0
IMOEX,2025-05-20,2025-05-21,2823.42,2809.58,-0.0049018566136105,0,1,LastDailyReturn,-0.0205402705168543,2765.4261894173032,0,0,1,0.0005,-0.0005,-0.0049018566136105,1.429621783426813,0.8975634378304566,5.0
IMOEX,2025-05-21,2025-05-22,2809.58,2792.16,-0.0062002149787513,0,1,LastDailyReturn,-0.0049018566136105,2795.8078416955323,0,0,0,0.0,-0.0,-0.0062002149787513,1.429621783426813,0.8919983515588407,5.0
IMOEX,2025-05-22,2025-05-23,2792.16,2770.1,-0.0079006933700074,0,1,LastDailyReturn,-0.0062002149787513,2774.8480077449294,0,0,0,0.0,-0.0,-0.0079006933700074,1.429621783426813,0.8849509460966222,5.0
IMOEX,2025-05-23,2025-05-26,2770.1,2699.84,-0.0253637052813977,0,1,LastDailyReturn,-0.0079006933700074,2748.214289295742,0,0,0,0.0,-0.0,-0.0253637052813977,1.429621783426813,0.8625053111113333,5.0
IMOEX,2025-05-26,2025-05-27,2699.84,2736.75,0.0136711805144007,1,1,LastDailyReturn,-0.0253637052813977,2631.3620539330714,0,0,0,0.0,0.0,0.0136711805144007,1.429621783426813,0.8742967769141657,5.0
IMOEX,2025-05-27,2025-05-28,2736.75,2785.2,0.0177034804055904,1,1,LastDailyReturn,0.0136711805144007,2774.1646032727863,1,1,1,0.0005,0.017203480405590398,0.0177034804055904,1.4542162537654015,0.8897748727729365,5.0
IMOEX,2025-05-28,2025-05-29,2785.2,2809.94,0.0088826655177367,1,1,LastDailyReturn,0.0177034804055904,2834.5077336256504,1,1,0,0.0,0.0088826655177367,0.0088826655177367,1.4671335703380557,0.8976784453538653,5.0
IMOEX,2025-05-29,2025-05-30,2809.94,2828.83,0.0067225634711061,1,1,LastDailyReturn,0.0088826655177367,2834.8997571449095,1,1,0,0.0,0.0067225634711061,0.0067225634711061,1.4769964688852437,0.9037131456794005,5.0
IMOEX,2025-05-30,2025-06-02,2828.83,2829.67,0.0002969425522212,1,1,LastDailyReturn,0.0067225634711061,2847.846989223969,1,1,0,0.0,0.0002969425522212,0.0002969425522212,1.4774350519863362,0.9039814965673545,5.0
IMOEX,2025-06-02,2025-06-03,2829.67,2834.06,0.0015514176564757,1,1,LastDailyReturn,0.0002969425522212,2830.510249431744,1,1,0,0.0,0.0015514176564757,0.0015514176564757,1.4797271708122839,0.9053839494222564,5.0
IMOEX,2025-06-03,2025-06-04,2834.06,2836.64,0.0009103547560742,1,1,LastDailyReturn,0.0015514176564757,2838.4568107235114,1,1,0,0.0,0.0009103547560742,0.0009103547560742,1.4810742474799252,0.9062081700066863,5.0
IMOEX,2025-06-04,2025-06-05,2836.64,2856.61,0.0070400191776187,1,1,LastDailyReturn,0.0009103547560742,2839.2223487152705,1,1,0,0.0,0.0070400191776187,0.0070400191776187,1.491501038585661,0.9125878929024481,5.0
IMOEX,2025-06-05,2025-06-06,2856.61,2786.16,-0.0246620994815534,0,1,LastDailyReturn,0.0070400191776187,2876.7205891829776,1,1,0,0.0,-0.0246620994815534,-0.0246620994815534,1.4547174915952212,0.8900815595020267,5.0
IMOEX,2025-06-06,2025-06-09,2786.16,2737.76,-0.0173715795216353,0,1,LastDailyReturn,-0.0246620994815534,2717.447444908475,0,0,1,0.0005,-0.0005,-0.0173715795216353,1.4539901328494238,0.8746194369103961,5.0
IMOEX,2025-06-09,2025-06-10,2737.76,2722.37,-0.0056213839050903,0,1,LastDailyReturn,-0.0173715795216353,2690.200784448848,0,0,0,0.0,-0.0,-0.0056213839050903,1.4539901328494238,0.8697028652846689,5.0
IMOEX,2025-06-10,2025-06-11,2722.37,2733.2,0.0039781513901488,1,1,LastDailyReturn,-0.0056213839050903,2707.0665130982993,0,0,0,0.0,0.0,0.0039781513901488,1.4539901328494238,0.8731626749472176,5.0
IMOEX,2025-06-11,2025-06-13,2733.2,2750.32,0.0062637201814723,1,1,LastDailyReturn,0.0039781513901488,2744.073083379554,1,1,1,0.0005,0.005763720181472301,0.0062637201814723,1.4623705251217896,0.8786319216159928,5.0
IMOEX,2025-06-13,2025-06-16,2750.32,2737.83,-0.0045412897408302,0,1,LastDailyReturn,0.0062637201814723,2767.5472348895073,1,1,0,0.0,-0.0045412897408302,-0.0045412897408302,1.4557294768587614,0.8746417994843921,5.0
IMOEX,2025-06-16,2025-06-17,2737.83,2788.94,0.0186680692373157,1,1,LastDailyReturn,-0.0045412897408302,2725.396720708862,0,0,1,0.0005,-0.0005,0.0186680692373157,1.4550016121203322,0.8909696731550173,5.0
IMOEX,2025-06-17,2025-06-18,2788.94,2791.83,0.0010362359893005,1,1,LastDailyReturn,0.0186680692373157,2841.0041250187196,1,1,1,0.0005,0.0005362359893005,0.0010362359893005,1.4557818363492412,0.8918929279957158,5.0
IMOEX,2025-06-18,2025-06-19,2791.83,2783.81,-0.0028726677483944,0,1,LastDailyReturn,0.0010362359893005,2794.722994722009,1,1,0,0.0,-0.0028726677483944,-0.0028726677483944,1.4515998588192622,0.8893308159464415,5.0
IMOEX,2025-06-19,2025-06-20,2783.81,2751.04,-0.0117716367137125,0,1,LastDailyReturn,-0.0028726677483944,2775.813038795342,0,0,1,0.0005,-0.0005,-0.0117716367137125,1.4508740588898528,0.8788619366628104,5.0
IMOEX,2025-06-20,2025-06-23,2751.04,2759.67,0.0031369954635338,1,1,LastDailyReturn,-0.0117716367137125,2718.655756535108,0,0,0,0.0,0.0,0.0031369954635338,1.4508740588898528,0.8816189225711942,5.0
IMOEX,2025-06-23,2025-06-24,2759.67,2744.95,-0.0053339710907464,0,1,LastDailyReturn,0.0031369954635338,2768.3270722708507,1,1,1,0.0005,-0.0058339710907464,-0.0053339710907464,1.4424097015739756,0.8769163927251444,5.0
